Question	Answer	Rank	Point	Judge
Q438_R2	Q438_R2_C6	3	-0.1823465889836584	False
Q438_R2	Q438_R2_C7	2	-0.0996658984725838	False
Q438_R2	Q438_R2_C8	10	-0.6221106166004291	False
Q438_R2	Q438_R2_C9	1	0.4867053133070909	True
Q438_R2	Q438_R2_C10	4	-0.322800846531114	False
Q438_R14	Q438_R14_C1	4	-0.4968384090820218	False
Q438_R14	Q438_R14_C2	3	-0.3253023203037197	False
Q438_R14	Q438_R14_C3	1	-0.146090906502975	False
Q438_R14	Q438_R14_C4	7	-0.6022523155774606	False
Q438_R14	Q438_R14_C5	6	-0.5886758112548653	False
Q438_R14	Q438_R14_C6	8	-0.6840708472968231	False
Q438_R14	Q438_R14_C7	9	-0.7795509110692052	False
Q438_R14	Q438_R14_C8	2	-0.1845067599510053	False
Q438_R14	Q438_R14_C9	10	-0.7930995371739424	False
Q438_R14	Q438_R14_C10	5	-0.5777782249581316	False
Q438_R30	Q438_R30_C1	7	-0.8591286220797099	False
Q438_R30	Q438_R30_C2	8	-0.907058530505906	False
Q438_R30	Q438_R30_C3	3	-0.3000972884602167	False
Q438_R30	Q438_R30_C4	9	-0.9428018755159931	False
Q438_R30	Q438_R30_C5	4	-0.757538155284466	False
Q438_R30	Q438_R30_C6	5	-0.7828320451549351	False
Q438_R30	Q438_R30_C7	1	0.3456377246777053	True
Q438_R30	Q438_R30_C8	2	0.0573480577453748	True
Q438_R30	Q438_R30_C9	10	-0.9864944470823114	False
Q438_R30	Q438_R30_C10	6	-0.7939145549226745	False
Q438_R32	Q438_R32_C1	2	-0.5339726177736834	False
Q438_R32	Q438_R32_C2	8	-0.8582736939282416	False
Q438_R32	Q438_R32_C3	10	-0.9058280285278671	False
Q438_R32	Q438_R32_C4	5	-0.8244887882690382	False
Q438_R32	Q438_R32_C5	9	-0.8785171265756366	False
Q438_R32	Q438_R32_C6	7	-0.8569202593003	False
Q438_R32	Q438_R32_C7	1	-0.5207445739559446	False
Q438_R32	Q438_R32_C8	6	-0.8426830301534327	False
Q438_R32	Q438_R32_C9	3	-0.7327055127480417	False
Q438_R32	Q438_R32_C10	4	-0.7677136872313155	False
Q439_R18	Q439_R18_C1	9	-0.9332476433393248	False
Q439_R18	Q439_R18_C2	2	-0.5849458593765826	False
Q439_R18	Q439_R18_C3	10	-0.9357295684113174	False
Q439_R18	Q439_R18_C4	4	-0.835572523307593	False
Q439_R18	Q439_R18_C5	3	-0.8293453140347049	False
Q439_R18	Q439_R18_C6	7	-0.8734977707305973	False
Q439_R18	Q439_R18_C7	6	-0.8639681296437811	False
Q439_R18	Q439_R18_C8	1	-0.1439366834779969	False
Q439_R18	Q439_R18_C9	8	-0.8844414984532099	False
Q439_R18	Q439_R18_C10	5	-0.838042529275344	False
Q439_R51	Q439_R51_C1	8	-0.9227661023061862	False
Q439_R51	Q439_R51_C2	4	-0.906465565107586	False
Q439_R51	Q439_R51_C3	3	-0.9032217076789464	False
Q439_R51	Q439_R51_C4	6	-0.9162095587151152	False
Q439_R51	Q439_R51_C5	1	-0.1691966980181249	False
Q439_R51	Q439_R51_C6	5	-0.9142145979163064	False
Q439_R51	Q439_R51_C7	7	-0.9214245775321196	False
Q439_R51	Q439_R51_C8	10	-0.9284629142179606	False
Q439_R51	Q439_R51_C9	2	-0.8813786067302605	False
Q439_R51	Q439_R51_C10	9	-0.9239029292508656	False
Q439_R76	Q439_R76_C1	7	-0.7562187211024969	False
Q439_R76	Q439_R76_C2	3	-0.6878380741941508	False
Q439_R76	Q439_R76_C3	5	-0.7357568386221107	False
Q439_R76	Q439_R76_C4	4	-0.7018227166246824	False
Q439_R76	Q439_R76_C5	6	-0.7533308711637192	False
Q439_R76	Q439_R76_C6	10	-0.8422322274421232	False
Q439_R76	Q439_R76_C7	9	-0.833847447059878	False
Q439_R76	Q439_R76_C8	8	-0.7796212625058345	False
Q439_R76	Q439_R76_C9	1	0.1311291832186478	True
Q439_R76	Q439_R76_C10	2	-0.3513524641625307	False
Q441_R15	Q441_R15_C1	9	-0.7135855382973637	False
Q441_R15	Q441_R15_C2	3	-0.1256924062479613	False
Q441_R15	Q441_R15_C3	10	-0.8715055202716244	False
Q441_R15	Q441_R15_C4	2	0.0408303850857854	True
Q441_R15	Q441_R15_C5	6	-0.4805456959462147	False
Q441_R15	Q441_R15_C6	5	-0.4297907414460868	False
Q441_R15	Q441_R15_C7	7	-0.5496390044449431	False
Q441_R15	Q441_R15_C8	1	0.7388091129475238	True
Q441_R15	Q441_R15_C9	4	-0.2176195309228722	False
Q441_R15	Q441_R15_C10	8	-0.6201572216548965	False
Q441_R39	Q441_R39_C1	7	-0.6007983794691847	False
Q441_R39	Q441_R39_C2	3	-0.4152204292681483	False
Q441_R39	Q441_R39_C3	5	-0.5638576715646044	False
Q441_R39	Q441_R39_C4	6	-0.5834959330466019	False
Q441_R39	Q441_R39_C5	8	-0.6808363522186516	False
Q441_R39	Q441_R39_C6	2	0.1014671580424357	True
Q441_R39	Q441_R39_C7	4	-0.5472667563550013	False
Q441_R39	Q441_R39_C8	10	-0.9209167294620436	False
Q441_R39	Q441_R39_C9	1	0.3052656475018285	True
Q441_R39	Q441_R39_C10	9	-0.7930028560536186	False
Q441_R64	Q441_R64_C1	5	-0.6276344295972349	False
Q441_R64	Q441_R64_C2	6	-0.6376811384822261	False
Q441_R64	Q441_R64_C3	4	-0.6254038897461016	False
Q441_R64	Q441_R64_C4	2	-0.5790327440098484	False
Q441_R64	Q441_R64_C5	1	0.7441006486706114	True
Q441_R64	Q441_R64_C6	9	-0.7103045082997721	False
Q441_R64	Q441_R64_C7	7	-0.6755995038516367	False
Q441_R64	Q441_R64_C8	3	-0.5971957740259257	False
Q441_R64	Q441_R64_C9	10	-0.7294149469678854	False
Q441_R64	Q441_R64_C10	8	-0.7008187995196671	False
Q442_R12	Q442_R12_C1	8	-0.919269896270295	False
Q442_R12	Q442_R12_C2	5	-0.8125124808155604	False
Q442_R12	Q442_R12_C3	7	-0.884855793856473	False
Q442_R12	Q442_R12_C4	9	-0.9267615451193264	False
Q442_R12	Q442_R12_C5	2	-0.422439514613474	False
Q442_R12	Q442_R12_C6	1	0.9202786820689028	True
Q442_R12	Q442_R12_C7	10	-0.928024983247534	False
Q442_R12	Q442_R12_C8	6	-0.8155839550880599	False
Q442_R12	Q442_R12_C9	4	-0.7996972170865846	False
Q442_R12	Q442_R12_C10	3	-0.7908455193445092	False
Q443_R8	Q443_R8_C1	7	-0.8217799984323817	False
Q443_R8	Q443_R8_C2	6	-0.8054342294544301	False
Q443_R8	Q443_R8_C3	9	-0.8928772273649894	False
Q443_R8	Q443_R8_C4	5	-0.7590229331974689	False
Q443_R8	Q443_R8_C5	1	-0.3954047404211891	False
Q443_R8	Q443_R8_C6	4	-0.7054857553187182	False
Q443_R8	Q443_R8_C7	10	-0.9043102600646796	False
Q443_R8	Q443_R8_C8	8	-0.8598331199085665	False
Q443_R8	Q443_R8_C9	2	-0.5545030642104369	False
Q443_R8	Q443_R8_C10	3	-0.6695592220865516	False
Q443_R50	Q443_R50_C1	7	-0.9098045765312716	False
Q443_R50	Q443_R50_C2	9	-0.9596425667396646	False
Q443_R50	Q443_R50_C3	4	-0.8945246227918755	False
Q443_R50	Q443_R50_C4	3	-0.882715561476648	False
Q443_R50	Q443_R50_C5	6	-0.9080804666959814	False
Q443_R50	Q443_R50_C6	5	-0.9049310639998716	False
Q443_R50	Q443_R50_C7	2	-0.8427937987974861	False
Q443_R50	Q443_R50_C8	10	-0.966643033843662	False
Q443_R50	Q443_R50_C9	8	-0.9574259339083956	False
Q443_R50	Q443_R50_C10	1	0.1656205568149498	True
Q445_R32	Q445_R32_C1	7	-0.2677877985834125	False
Q445_R32	Q445_R32_C2	5	-0.1778889525887854	False
Q445_R32	Q445_R32_C3	8	-0.317804924113233	False
Q445_R32	Q445_R32_C4	3	-0.1662457234810528	False
Q445_R32	Q445_R32_C5	4	-0.1769732914693838	False
Q445_R32	Q445_R32_C6	2	-0.1364758522143092	False
Q445_R32	Q445_R32_C7	10	-0.4215045425172923	False
Q445_R32	Q445_R32_C8	6	-0.2463655803271156	False
Q445_R32	Q445_R32_C9	9	-0.3312554001922314	False
Q445_R32	Q445_R32_C10	1	-0.1290102929724095	False
Q445_R34	Q445_R34_C1	8	-0.8299516174612658	False
Q445_R34	Q445_R34_C2	6	-0.7722632421042632	False
Q445_R34	Q445_R34_C3	5	-0.759628020492173	False
Q445_R34	Q445_R34_C4	9	-0.8356809434743422	False
Q445_R34	Q445_R34_C5	1	-0.093375070419861	False
Q445_R34	Q445_R34_C6	7	-0.820413978315742	False
Q445_R34	Q445_R34_C7	2	-0.5227799401324451	False
Q445_R34	Q445_R34_C8	3	-0.5953330426731767	False
Q445_R34	Q445_R34_C9	4	-0.6869163044515008	False
Q445_R34	Q445_R34_C10	10	-0.9104248717750568	False
Q445_R37	Q445_R37_C1	7	-0.9586792073516932	False
Q445_R37	Q445_R37_C2	4	-0.9419015074224776	False
Q445_R37	Q445_R37_C3	2	-0.905739897653306	False
Q445_R37	Q445_R37_C4	10	-0.9754840899588876	False
Q445_R37	Q445_R37_C5	6	-0.9527842055108752	False
Q445_R37	Q445_R37_C6	1	-0.8770143218754494	False
Q445_R37	Q445_R37_C7	9	-0.960895970504288	False
Q445_R37	Q445_R37_C8	3	-0.9115403540030604	False
Q445_R37	Q445_R37_C9	5	-0.9508408393875434	False
Q445_R37	Q445_R37_C10	8	-0.9607709996783746	False
Q445_R74	Q445_R74_C1	8	-0.2239130126880702	False
Q445_R74	Q445_R74_C2	6	-0.1688132633943939	False
Q445_R74	Q445_R74_C3	2	-0.1090412290316948	False
Q445_R74	Q445_R74_C4	10	-0.3365307050837289	False
Q445_R74	Q445_R74_C5	5	-0.1486526585208294	False
Q445_R74	Q445_R74_C6	9	-0.2677792950634399	False
Q445_R74	Q445_R74_C7	1	-0.030636415646714	False
Q445_R74	Q445_R74_C8	7	-0.2159145572157066	False
Q445_R74	Q445_R74_C9	3	-0.1165255614412256	False
Q445_R74	Q445_R74_C10	4	-0.1352111935997713	False
Q445_R84	Q445_R84_C1	2	0.0009877052372209	True
Q445_R84	Q445_R84_C2	10	-0.7519920167991645	False
Q445_R84	Q445_R84_C3	8	-0.3728073703107339	False
Q445_R84	Q445_R84_C4	9	-0.3983729496320645	False
Q445_R84	Q445_R84_C5	3	-0.0039549916849162	False
Q445_R84	Q445_R84_C6	7	-0.1816891456102088	False
Q445_R84	Q445_R84_C7	5	-0.1193643231452017	False
Q445_R84	Q445_R84_C8	6	-0.141677728079233	False
Q445_R84	Q445_R84_C9	1	0.0382731433958081	True
Q445_R84	Q445_R84_C10	4	-0.0955740447669662	False
Q445_R88	Q445_R88_C1	7	-0.7127473564843076	False
Q445_R88	Q445_R88_C2	2	-0.2270059524052188	False
Q445_R88	Q445_R88_C3	9	-0.8457261958004338	False
Q445_R88	Q445_R88_C4	1	0.1428240205820394	True
Q445_R88	Q445_R88_C5	10	-0.9178930171272102	False
Q445_R88	Q445_R88_C6	5	-0.6440826366067609	False
Q445_R88	Q445_R88_C7	3	-0.3358759940345291	False
Q445_R88	Q445_R88_C8	4	-0.5408868546876413	False
Q445_R88	Q445_R88_C9	8	-0.7310166378074678	False
Q445_R88	Q445_R88_C10	6	-0.6513284621543431	False
Q446_R2	Q446_R2_C1	1	0.195796356537764	True
Q446_R2	Q446_R2_C2	10	-0.8142692355039483	False
Q446_R2	Q446_R2_C3	3	0.1202052096079251	True
Q446_R2	Q446_R2_C4	8	-0.2189124469563746	False
Q446_R2	Q446_R2_C5	4	0.0830054853681754	True
Q446_R2	Q446_R2_C6	7	-0.0594211369298089	False
Q446_R2	Q446_R2_C7	2	0.1577905116796183	True
Q446_R2	Q446_R2_C8	6	-0.0139476493051018	False
Q446_R2	Q446_R2_C9	5	0.0170235297681426	True
Q446_R2	Q446_R2_C10	9	-0.5438640224752278	False
Q446_R4	Q446_R4_C1	5	-0.5050080803180248	False
Q446_R4	Q446_R4_C2	8	-0.5469136587798331	False
Q446_R4	Q446_R4_C3	3	-0.4699133172779967	False
Q446_R4	Q446_R4_C4	6	-0.5075765975168482	False
Q446_R4	Q446_R4_C5	9	-0.5716990878490658	False
Q446_R4	Q446_R4_C6	2	-0.1547820087205443	False
Q446_R4	Q446_R4_C7	10	-0.7393528867602859	False
Q446_R4	Q446_R4_C8	1	-0.1489081091998913	False
Q446_R4	Q446_R4_C9	7	-0.5159090194032312	False
Q446_R4	Q446_R4_C10	4	-0.4843969888779764	False
Q446_R17	Q446_R17_C1	7	-0.7828485028148895	False
Q446_R17	Q446_R17_C2	8	-0.7987321234657316	False
Q446_R17	Q446_R17_C3	3	-0.7546552565793323	False
Q446_R17	Q446_R17_C4	6	-0.7816018277998935	False
Q446_R17	Q446_R17_C5	10	-0.8558300732704849	False
Q446_R17	Q446_R17_C6	9	-0.8215905733407576	False
Q446_R17	Q446_R17_C7	2	-0.7461835253099578	False
Q446_R17	Q446_R17_C8	5	-0.76937357481965	False
Q446_R17	Q446_R17_C9	4	-0.7674403527601652	False
Q446_R17	Q446_R17_C10	1	-0.6746466802048336	False
Q446_R33	Q446_R33_C1	10	-0.9347268015670596	False
Q446_R33	Q446_R33_C2	7	-0.7920000925607888	False
Q446_R33	Q446_R33_C3	6	-0.7637656998695737	False
Q446_R33	Q446_R33_C4	8	-0.8042990758812398	False
Q446_R33	Q446_R33_C5	4	-0.71522017558036	False
Q446_R33	Q446_R33_C6	1	-0.3735537463726044	False
Q446_R33	Q446_R33_C7	9	-0.8090576039720148	False
Q446_R33	Q446_R33_C8	3	-0.7021891732900754	False
Q446_R33	Q446_R33_C9	2	-0.5803473538369319	False
Q446_R33	Q446_R33_C10	5	-0.7276681755041992	False
Q446_R68	Q446_R68_C1	6	-0.3189713405490189	False
Q446_R68	Q446_R68_C2	1	0.4711754014230584	True
Q446_R68	Q446_R68_C3	3	-0.1435856981458286	False
Q446_R68	Q446_R68_C4	10	-0.8086844907554682	False
Q446_R68	Q446_R68_C5	7	-0.3283914940706411	False
Q446_R68	Q446_R68_C6	9	-0.3896257090178242	False
Q446_R68	Q446_R68_C7	4	-0.1820715138033923	False
Q446_R68	Q446_R68_C8	5	-0.2862555354919518	False
Q446_R68	Q446_R68_C9	2	0.0887816511930004	True
Q446_R68	Q446_R68_C10	8	-0.3409118843291387	False
Q446_R91	Q446_R91_C1	8	-0.5393244580986383	False
Q446_R91	Q446_R91_C2	7	-0.4400216689513712	False
Q446_R91	Q446_R91_C3	1	-0.1009072796335316	False
Q446_R91	Q446_R91_C4	3	-0.3968922738355878	False
Q446_R91	Q446_R91_C5	6	-0.4095794172229745	False
Q446_R91	Q446_R91_C6	6	-0.4095794172229745	False
Q446_R91	Q446_R91_C7	4	-0.4083724511639246	False
Q446_R91	Q446_R91_C8	2	-0.1227580643664011	False
Q446_R91	Q446_R91_C9	9	-0.581339831961935	False
Q446_R91	Q446_R91_C10	10	-0.6858429650538227	False
Q447_R92	Q447_R92_C1	3	-0.9226083939255324	False
Q447_R92	Q447_R92_C2	10	-0.9637464441467772	False
Q447_R92	Q447_R92_C3	6	-0.9411312663942109	False
Q447_R92	Q447_R92_C4	8	-0.9509983670662684	False
Q447_R92	Q447_R92_C5	7	-0.9507782535987344	False
Q447_R92	Q447_R92_C6	2	-0.8445507543132509	False
Q447_R92	Q447_R92_C7	9	-0.954748401520682	False
Q447_R92	Q447_R92_C8	4	-0.9301925037684776	False
Q447_R92	Q447_R92_C9	5	-0.9354422402212396	False
Q447_R92	Q447_R92_C10	1	-0.4230175126764069	False
Q447_R103	Q447_R103_C1	9	-0.6649832870796122	False
Q447_R103	Q447_R103_C2	5	-0.5760143552053261	False
Q447_R103	Q447_R103_C3	7	-0.6251982564214233	False
Q447_R103	Q447_R103_C4	3	-0.5234310480626416	False
Q447_R103	Q447_R103_C5	4	-0.5691099307010703	False
Q447_R103	Q447_R103_C6	6	-0.5857284978820112	False
Q447_R103	Q447_R103_C7	2	-0.4923290094798105	False
Q447_R103	Q447_R103_C8	8	-0.664462008325156	False
Q447_R103	Q447_R103_C9	1	0.0036803072443303	True
Q447_R103	Q447_R103_C10	10	-0.929185177518148	False
Q447_R106	Q447_R106_C1	7	-0.5816681827078485	False
Q447_R106	Q447_R106_C2	4	-0.2455733926554587	False
Q447_R106	Q447_R106_C3	3	0.0131738366205917	True
Q447_R106	Q447_R106_C4	6	-0.5655666446933036	False
Q447_R106	Q447_R106_C5	10	-0.896655225960072	False
Q447_R106	Q447_R106_C6	2	0.6944177292527329	True
Q447_R106	Q447_R106_C7	9	-0.785049466521051	False
Q447_R106	Q447_R106_C8	8	-0.783979480736456	False
Q447_R106	Q447_R106_C9	5	-0.4995156377175695	False
Q447_R106	Q447_R106_C10	1	0.782210006148826	True
Q447_R109	Q447_R109_C1	1	-0.4026385409109634	False
Q447_R109	Q447_R109_C2	6	-0.7352324399431915	False
Q447_R109	Q447_R109_C3	2	-0.5898689737936764	False
Q447_R109	Q447_R109_C4	3	-0.6185396283666291	False
Q447_R109	Q447_R109_C5	4	-0.7231963824454275	False
Q447_R109	Q447_R109_C6	9	-0.784621526656736	False
Q447_R109	Q447_R109_C7	5	-0.732156226390295	False
Q447_R109	Q447_R109_C8	7	-0.7462892603456144	False
Q447_R109	Q447_R109_C9	8	-0.7661758478653138	False
Q447_R109	Q447_R109_C10	10	-0.7929574060050382	False
Q447_R110	Q447_R110_C1	3	-0.8230319182231813	False
Q447_R110	Q447_R110_C2	2	-0.8194154090898522	False
Q447_R110	Q447_R110_C3	8	-0.9183940433382232	False
Q447_R110	Q447_R110_C4	10	-0.9518792083187702	False
Q447_R110	Q447_R110_C5	4	-0.8682853199561922	False
Q447_R110	Q447_R110_C6	7	-0.8985309797034782	False
Q447_R110	Q447_R110_C7	9	-0.9476424527001084	False
Q447_R110	Q447_R110_C8	1	-0.8006823767754285	False
Q447_R110	Q447_R110_C9	6	-0.894367904426608	False
Q447_R110	Q447_R110_C10	5	-0.8924095512822223	False
Q448_R68	Q448_R68_C1	8	-0.677767684321688	False
Q448_R68	Q448_R68_C2	7	-0.5968480122225928	False
Q448_R68	Q448_R68_C3	6	-0.5365238545420477	False
Q448_R68	Q448_R68_C4	5	-0.448117946506797	False
Q448_R68	Q448_R68_C5	2	0.1591324871968769	True
Q448_R68	Q448_R68_C6	1	0.4902420192046923	True
Q448_R68	Q448_R68_C7	10	-0.7729729195956572	False
Q448_R68	Q448_R68_C8	4	-0.3907991837410281	False
Q448_R68	Q448_R68_C9	3	-0.0926592713374412	False
Q448_R68	Q448_R68_C10	9	-0.6926493909607336	False
Q450_R36	Q450_R36_C1	4	-0.884336151154723	False
Q450_R36	Q450_R36_C2	7	-0.930755505154768	False
Q450_R36	Q450_R36_C3	3	-0.8280297503873773	False
Q450_R36	Q450_R36_C4	2	-0.779453363374464	False
Q450_R36	Q450_R36_C5	6	-0.9238184165064892	False
Q450_R36	Q450_R36_C6	1	-0.6171149807600178	False
Q450_R36	Q450_R36_C7	5	-0.8844256452955581	False
Q450_R36	Q450_R36_C8	10	-0.9353947202675008	False
Q450_R36	Q450_R36_C9	9	-0.9308595120597029	False
Q450_R36	Q450_R36_C10	9	-0.9308595120597029	False
Q450_R38	Q450_R38_C1	6	-0.6403333205637782	False
Q450_R38	Q450_R38_C2	10	-0.7264547989006997	False
Q450_R38	Q450_R38_C3	7	-0.6613245622323618	False
Q450_R38	Q450_R38_C4	2	-0.5758279174533394	False
Q450_R38	Q450_R38_C5	8	-0.7147891370878454	False
Q450_R38	Q450_R38_C6	1	-0.4866198082016599	False
Q450_R38	Q450_R38_C7	5	-0.6226483522835065	False
Q450_R38	Q450_R38_C8	9	-0.7165149982413475	False
Q450_R38	Q450_R38_C9	3	-0.589576554953497	False
Q450_R38	Q450_R38_C10	4	-0.6101129925647486	False
Q450_R53	Q450_R53_C1	8	-0.7966470050839294	False
Q450_R53	Q450_R53_C2	5	-0.7633830827145518	False
Q450_R53	Q450_R53_C3	4	-0.7602287072650398	False
Q450_R53	Q450_R53_C4	7	-0.7912531141795365	False
Q450_R53	Q450_R53_C5	6	-0.7783202573243391	False
Q450_R53	Q450_R53_C6	2	-0.4821591092501354	False
Q450_R53	Q450_R53_C7	9	-0.8642304276686561	False
Q450_R53	Q450_R53_C8	3	-0.7045211121169346	False
Q450_R53	Q450_R53_C9	1	0.2463591925821662	True
Q450_R53	Q450_R53_C10	10	-0.95376091822877	False
Q451_R5	Q451_R5_C1	3	-0.8556677072897654	False
Q451_R5	Q451_R5_C2	8	-0.8759762350014866	False
Q451_R5	Q451_R5_C3	5	-0.8650025584142733	False
Q451_R5	Q451_R5_C4	9	-0.8885948474638614	False
Q451_R5	Q451_R5_C5	4	-0.8634081031043481	False
Q451_R5	Q451_R5_C6	2	-0.8435211708289465	False
Q451_R5	Q451_R5_C7	10	-0.8909955822614681	False
Q451_R5	Q451_R5_C8	7	-0.8744915561269102	False
Q451_R5	Q451_R5_C9	1	-0.7672596553351634	False
Q451_R5	Q451_R5_C10	6	-0.8659159418445743	False
Q451_R28	Q451_R28_C1	2	-0.6426117227256096	False
Q451_R28	Q451_R28_C2	5	-0.7581469680980961	False
Q451_R28	Q451_R28_C3	8	-0.7873255773672154	False
Q451_R28	Q451_R28_C4	3	-0.7071499533008097	False
Q451_R28	Q451_R28_C5	9	-0.8005537691435167	False
Q451_R28	Q451_R28_C6	1	-0.1506669223234871	False
Q451_R28	Q451_R28_C7	10	-0.8006712457944376	False
Q451_R28	Q451_R28_C8	6	-0.762857722370913	False
Q451_R28	Q451_R28_C9	4	-0.7559724573707256	False
Q451_R28	Q451_R28_C10	7	-0.7648756897871463	False
Q451_R40	Q451_R40_C1	3	-0.7591757706417177	False
Q451_R40	Q451_R40_C2	7	-0.8623996705267627	False
Q451_R40	Q451_R40_C3	6	-0.8465505108090337	False
Q451_R40	Q451_R40_C4	5	-0.8416694312612998	False
Q451_R40	Q451_R40_C5	1	0.3155862663822775	True
Q451_R40	Q451_R40_C6	9	-0.8844563536556223	False
Q451_R40	Q451_R40_C7	10	-0.9154468269770176	False
Q451_R40	Q451_R40_C8	2	-0.355970116052986	False
Q451_R40	Q451_R40_C9	8	-0.8685763072520156	False
Q451_R40	Q451_R40_C10	4	-0.761684066052335	False
Q451_R48	Q451_R48_C1	8	-0.5461284648060261	False
Q451_R48	Q451_R48_C2	7	-0.5453548097550565	False
Q451_R48	Q451_R48_C3	3	-0.3890298549422903	False
Q451_R48	Q451_R48_C4	10	-0.7003868315948492	False
Q451_R48	Q451_R48_C5	4	-0.4833801157009814	False
Q451_R48	Q451_R48_C6	6	-0.5428340592644303	False
Q451_R48	Q451_R48_C7	5	-0.4868114125146353	False
Q451_R48	Q451_R48_C8	2	-0.3188371489727402	False
Q451_R48	Q451_R48_C9	1	-0.1814572958537104	False
Q451_R48	Q451_R48_C10	9	-0.5733225354161788	False
Q451_R73	Q451_R73_C1	8	-0.6672733352632989	False
Q451_R73	Q451_R73_C2	4	-0.0695164944344335	False
Q451_R73	Q451_R73_C3	5	-0.1251315356840492	False
Q451_R73	Q451_R73_C4	2	0.0185106908433332	True
Q451_R73	Q451_R73_C5	1	0.1624373549503219	True
Q451_R73	Q451_R73_C6	10	-0.9415491677455444	False
Q451_R73	Q451_R73_C7	7	-0.6390641595237732	False
Q451_R73	Q451_R73_C8	3	0.0086583789772802	True
Q451_R73	Q451_R73_C9	6	-0.5504370491525277	False
Q451_R73	Q451_R73_C10	9	-0.6729972992564188	False
Q451_R95	Q451_R95_C1	3	-0.2561028291933136	False
Q451_R95	Q451_R95_C2	6	-0.316721099462337	False
Q451_R95	Q451_R95_C3	5	-0.2744693242117211	False
Q451_R95	Q451_R95_C4	9	-0.4211200597740263	False
Q451_R95	Q451_R95_C5	7	-0.3679785272504565	False
Q451_R95	Q451_R95_C6	8	-0.3918861525253563	False
Q451_R95	Q451_R95_C7	1	0.2045810913907499	True
Q451_R95	Q451_R95_C8	4	-0.2645345616972507	False
Q451_R95	Q451_R95_C9	10	-0.5928197661916308	False
Q451_R95	Q451_R95_C10	2	-0.243055149932714	False
Q451_R98	Q451_R98_C1	5	-0.6880583085513328	False
Q451_R98	Q451_R98_C2	9	-0.7593888118802035	False
Q451_R98	Q451_R98_C3	7	-0.7128640546883758	False
Q451_R98	Q451_R98_C4	4	-0.6537278873498735	False
Q451_R98	Q451_R98_C5	6	-0.7004344101887068	False
Q451_R98	Q451_R98_C6	2	-0.2134964050678121	False
Q451_R98	Q451_R98_C7	8	-0.7232773001727493	False
Q451_R98	Q451_R98_C8	3	-0.3100172400744512	False
Q451_R98	Q451_R98_C9	1	0.0526382337254089	True
Q451_R98	Q451_R98_C10	10	-0.7671332224516418	False
Q451_R107	Q451_R107_C1	4	-0.5260432668599879	False
Q451_R107	Q451_R107_C2	9	-0.7131977267235765	False
Q451_R107	Q451_R107_C3	7	-0.686124714366954	False
Q451_R107	Q451_R107_C4	5	-0.6383115241039656	False
Q451_R107	Q451_R107_C5	8	-0.7028116357983696	False
Q451_R107	Q451_R107_C6	6	-0.649176392079863	False
Q451_R107	Q451_R107_C7	1	-0.3797779893808308	False
Q451_R107	Q451_R107_C8	10	-0.7156932672337901	False
Q451_R107	Q451_R107_C9	2	-0.477644297303371	False
Q451_R107	Q451_R107_C10	3	-0.4932471779992249	False
Q452_R57	Q452_R57_C1	7	-0.5984558593779472	False
Q452_R57	Q452_R57_C2	2	-0.3150964404819447	False
Q452_R57	Q452_R57_C3	9	-0.6103102838966827	False
Q452_R57	Q452_R57_C4	5	-0.4995247709222008	False
Q452_R57	Q452_R57_C5	3	-0.3692073262595113	False
Q452_R57	Q452_R57_C6	8	-0.601699952112807	False
Q452_R57	Q452_R57_C7	6	-0.5465746612035645	False
Q452_R57	Q452_R57_C8	10	-0.6553857748980505	False
Q452_R57	Q452_R57_C9	4	-0.4886324651318423	False
Q452_R57	Q452_R57_C10	1	0.5178837285723181	True
Q452_R64	Q452_R64_C1	8	-0.818031272443464	False
Q452_R64	Q452_R64_C2	6	-0.8087308684854211	False
Q452_R64	Q452_R64_C3	1	-0.1048776326408114	False
Q452_R64	Q452_R64_C4	3	-0.7117154099758476	False
Q452_R64	Q452_R64_C5	2	-0.7072037792140928	False
Q452_R64	Q452_R64_C6	10	-0.8460355386164164	False
Q452_R64	Q452_R64_C7	5	-0.8062925726148702	False
Q452_R64	Q452_R64_C8	4	-0.7801278174108364	False
Q452_R64	Q452_R64_C9	9	-0.8439912768809246	False
Q452_R64	Q452_R64_C10	7	-0.8097852214821626	False
Q452_R72	Q452_R72_C1	1	-0.7876958986160834	False
Q452_R72	Q452_R72_C2	8	-0.8881545848793082	False
Q452_R72	Q452_R72_C3	7	-0.884476057701469	False
Q452_R72	Q452_R72_C4	3	-0.87419045564052	False
Q452_R72	Q452_R72_C5	5	-0.8764259240808403	False
Q452_R72	Q452_R72_C6	6	-0.8828060195420946	False
Q452_R72	Q452_R72_C7	2	-0.7974245182602546	False
Q452_R72	Q452_R72_C8	10	-0.93592289051311	False
Q452_R72	Q452_R72_C9	9	-0.9273083245200384	False
Q452_R72	Q452_R72_C10	4	-0.8755117120272933	False
Q454_R31	Q454_R31_C1	8	-0.7181116183657619	False
Q454_R31	Q454_R31_C2	5	-0.6920241951154051	False
Q454_R31	Q454_R31_C3	7	-0.7097128450145003	False
Q454_R31	Q454_R31_C4	3	0.3586546984005256	True
Q454_R31	Q454_R31_C5	6	-0.695108836090045	False
Q454_R31	Q454_R31_C6	1	0.9575866351418988	True
Q454_R31	Q454_R31_C7	9	-0.9742488469563632	False
Q454_R31	Q454_R31_C8	2	0.551882363537846	True
Q454_R31	Q454_R31_C9	4	0.1619816674456655	True
